bike_name,age_bucket,buy_city,sell_city,distance_km,buy_price,sell_price,total_cost,net_profit,risk_score,confidence,risk_adjusted_profit,sell_liquidity,est_days_to_sell,buy_zone,sell_zone
Bajaj Pulsar NS200,3-6,Mumbai,Dhubri,1921.6778112462596,46666.666666666664,88897.40166018404,61431.70010040544,27465.7015597786,1.0172316913442216,0.3775406687981454,5140.420597387707,6.723087243615366,14,2.0,0.0
Harley-Davidson Street 750,6-10,Ghaziabad,Mumbai,1162.5744761411004,270200.0,347716.7930750585,294797.7234284233,52919.06964663521,0.8837012568944709,0.18242552380635635,5124.904474262559,6.553632565609218,15,2.0,2.0
TVS Apache RTR 160cc,3-6,Ahmedabad,Durg,931.4773854350432,44678.0,70531.7144468942,56412.772156305124,14118.942290589075,0.7197940116311531,0.6224593312018546,5110.186054864885,8.18932424393394,12,2.0,1.0
Royal Enfield Thunderbird 350cc,6-10,Hyderabad,Bhubaneshwar,840.0928398728097,67450.0,97524.51115802041,80942.77851961843,16581.732638401983,0.6233831223918359,0.5,5107.153206684519,9.512450661425397,10,2.0,0.0
Bajaj Avenger Street 150,3-6,Ghaziabad,Lansdowne,177.78322084227537,53183.333333333336,69926.85082488324,59024.166666666664,10902.684158216573,0.5611271046485503,0.7310585786300049,5105.606558379526,8.238443333897612,12,2.0,0.0
Bajaj Pulsar NS200,3-6,Mumbai,Udhampur,1565.2125021348788,46666.666666666664,86662.54915666941,60362.3041730713,26300.24498359811,0.9449320933706827,0.3775406687981454,5105.274428092982,6.723087243615366,14,2.0,0.0
Royal Enfield Classic Chrome 500cc,3-6,Gandhinagar,Bhiwani,706.8432066438427,89000.0,154752.60099153436,102477.37282657537,52275.228164958986,0.8803592291737807,0.18242552380635635,5071.550016684656,5.7571269000831276,17,1.0,1.0
Royal Enfield Classic 350cc,6-10,Kolkata,Warangal,1020.3613529709419,73500.25,104512.49133847059,87836.34655891282,16676.14477955777,0.6442588544772386,0.5,5071.021735461367,10.0,10,0.0,0.0
Bajaj Pulsar RS200 ABS,3-6,Mumbai,Dongargaon,858.6998647151511,89014.28571428571,112469.62430630748,101860.81387985974,10608.810426447744,0.7143309860940504,0.8175744761936437,5059.403754465441,7.950983932894822,12,2.0,0.0
Suzuki Gixxer SF 150cc,3-6,Mumbai,Hyderabad,617.8477199431625,52166.666666666664,73437.20691282224,61729.724213105976,11707.48269971626,0.8955126840445058,0.8175744761936437,5049.683453103143,5.567871217690254,17,2.0,2.0
Royal Enfield Classic 350cc,3-6,Nagaon,Pune,2119.5824492132124,95500.0,123683.4338497905,114233.74734763964,9449.686502150857,0.876391647621749,0.9990889488055994,5031.506810394593,10.0,10,1.0,2.0
Bajaj Avenger 220cc,3-6,Surat,Pune,315.1026311500547,40000.0,59803.99366176405,48960.41052460022,10843.583137163827,0.5758741759876532,0.7310585786300049,5030.410800749987,8.905621017200803,11,1.0,2.0
Royal Enfield Thunderbird 500cc,3-6,Guwahati,Pune,2024.8064927942198,110000.0,140534.5588891268,129174.41947838265,11360.13941074416,0.990400177308076,0.8807970779778823,5027.118522435754,7.773574670705328,12,0.0,2.0
Bajaj Pulsar RS200 ABS,3-6,Gurgaon,Dongargaon,916.4676101288522,85620.0,112469.62430630748,98538.00283038657,13931.62147592091,0.7258845351767906,0.6224593312018546,5024.593250423223,7.950983932894822,12,2.0,0.0
Royal Enfield Classic 350cc,6-10,Ludhiana,Ghaziabad,292.93353315646624,63000.0,83970.09190298618,73521.73413262586,10448.357770360322,0.5230664951601354,0.7310585786300049,5015.1202228464,10.0,10,1.0,2.0
Yamaha YZF-R15 2.0 150cc,6-10,Medak,Pune,472.1923381010744,41000.0,61841.390975623704,50538.7693524043,11302.621623219406,0.6490956878898143,0.7310585786300049,5010.551273247662,8.138895158323528,12,0.0,2.0
Bajaj V15 150cc,3-6,Faridabad,Patiala,231.9059377471831,35428.42857142857,53916.126332420245,44284.63089384587,9631.495438574377,0.5756260955026773,0.8175744761936437,4997.67353474918,8.18932424393394,12,2.0,1.0
Royal Enfield Classic 500cc,3-6,Ghaziabad,Gurgaon,49.23895974457463,110000.0,140178.09703706217,118300.0,21878.097037062165,0.6530357610846045,0.3775406687981454,4996.789290259294,7.198317459529594,13,2.0,2.0
KTM RC 390cc,3-6,Challakere,Ahmedabad,1058.47216737828,115000.0,164245.54446983663,131525.41650213485,32720.12796770179,0.7655606215568794,0.2689414213699951,4984.137964791118,7.8043229683563355,12,1.0,2.0
Royal Enfield Classic Chrome 500cc,3-6,Faridabad,Jaipur,203.3106672298636,102850.0,147663.1792155531,115005.74266891945,32657.436546633646,0.7641850206861698,0.2689414213699951,4978.46728102022,5.7571269000831276,17,2.0,2.0
KTM Duke 390cc,3-6,Ghaziabad,Bhubaneshwar,1261.1433698327894,106000.0,171262.45090495548,122683.43010949837,48579.02079545711,0.7818784648733768,0.18242552380635635,4973.433087222867,8.087084283363767,12,2.0,0.0
Bajaj V15 150cc,3-6,Ghaziabad,Bhopal,601.6488491496056,38942.857142857145,59098.50559644618,49102.309682312705,9996.195914133474,0.6473502151590675,0.8175744761936437,4961.079048778689,8.18932424393394,12,2.0,1.0
Yamaha FZ S V 2.0 150cc,3-6,Mumbai,Pune,119.4544516670014,47650.0,63745.60979431798,53767.5,9978.109794317978,0.7724050763649462,0.8807970779778823,4958.623774990889,5.7571269000831276,17,2.0,2.0
Bajaj Pulsar RS200 ABS,3-6,Gurgaon,Ghaziabad,49.23895974457463,85620.0,102413.13967061593,91476.2,10936.939670615931,0.6131828497049046,0.7310585786300049,4956.377742067616,7.950983932894822,12,2.0,2.0
Royal Enfield Thunderbird 350cc,3-6,Gurgaon,Mumbai,1122.5450981751098,83600.0,107377.15662864203,98747.63529452533,8629.521334116696,0.7374208219186476,0.995929862284104,4946.641530618769,9.512450661425397,10,2.0,2.0
KTM RC 390cc,3-6,Mumbai,Durgapur,680.6701790885095,146515.38461538462,170967.95387063693,162763.8345625079,8204.11930812904,0.6486704872457798,0.9933071490757153,4942.8981859489195,7.8043229683563355,12,2.0,3.0
Royal Enfield Classic 350cc,0-3,Gurgaon,Kota,848.7893729201334,122666.66666666667,159957.99124098948,138946.36811876038,21011.623122229095,0.607267722972661,0.3775406687981454,4935.545044996764,10.0,10,2.0,0.0
Royal Enfield Thunderbird 500cc,3-6,Gurgaon,Roorkee,180.50437595652207,113500.0,153295.89032153483,124175.0,29120.890321534825,0.5898046519953893,0.2689414213699951,4926.274196520607,7.773574670705328,12,2.0,1.0
Royal Enfield Classic 350cc,3-6,Ratnagiri,Faridabad,1327.4971126564255,80000.0,104256.12582882798,95582.49133796927,8673.634490858705,0.7296084399712647,0.9820137900379085,4924.599396562376,10.0,10,1.0,2.0
Royal Enfield Classic 350cc,3-6,Chennai,Hyderabad,516.146059024012,104677.77777777778,125786.5943588322,118176.25090276272,7610.343456069473,0.5397127364491321,0.995929862284104,4922.585967313263,10.0,10,2.0,2.0
Royal Enfield Thunderbird 500cc,3-6,Kalyan,Chennai,1024.5610124607738,98000.0,136551.3978759486,113573.68303738232,22977.714838566288,0.7636349605447619,0.3775406687981454,4918.830722728356,7.773574670705327,12,1.0,2.0
Bajaj Avenger Street 150,3-6,Gurgaon,Lansdowne,225.32550755148935,49400.0,69926.85082488324,57531.30203020596,12395.548794677277,0.5706355619903931,0.6224593312018546,4912.4858747225835,8.238443333897612,12,2.0,0.0
Royal Enfield Thunderbird 500cc,3-6,Noida,Udaipur,590.61211415847,125550.0,162132.36128897013,140389.9484566339,21742.41283233624,0.671740717580082,0.3775406687981454,4910.23817012005,7.773574670705328,12,1.0,0.0
Royal Enfield Classic 500cc,3-6,Mumbai,Hyderabad,617.8477199431625,122000.0,148462.9849386967,136771.39087977266,11691.594058924034,0.744725820244132,0.7310585786300049,4898.90161277033,7.198317459529594,13,2.0,2.0
Royal Enfield Thunderbird 350cc,3-6,Surat,Karwar,721.2631814156175,87000.0,143568.23742315633,100435.05272566248,43133.18469749385,0.6093322655332705,0.18242552380635635,4889.353168638101,9.512450661425397,10,1.0,0.0
KTM Duke 390cc,3-6,Ghaziabad,Bagalkot,1399.8317795039702,106000.0,171626.49490382097,123099.49533851192,48526.99956530906,0.81672021370434,0.18242552380635635,4872.827003119938,8.087084283363767,12,2.0,1.0
Bajaj Pulsar RS200 ABS,3-6,Ratnagiri,Moradabad,1424.6377328900614,80000.0,143113.13761907848,94273.91319867018,48839.224420408296,0.8285373130290533,0.18242552380635635,4872.48525567693,7.950983932894822,12,1.0,0.0
Royal Enfield Thunderbird 350cc,3-6,Gurgaon,Lucknow,424.85648934064426,83600.0,115573.0506605733,95679.42595736257,19893.62470321072,0.5435439809626181,0.3775406687981454,4865.8492844405555,9.512450661425397,10,2.0,0.0
Royal Enfield Thunderbird 350cc,3-6,Ghaziabad,Noida,14.267828447975631,87750.0,107060.28855535279,95382.5,11677.788555352789,0.4993012890246313,0.6224593312018546,4848.223974255618,9.512450661425397,10,2.0,1.0
KTM RC 390cc,3-6,Kolkata,Ahmedabad,1614.8504041311162,127288.33333333333,164245.54446983663,146097.30121239336,18148.243257443275,0.8768362689074467,0.5,4834.796609085091,7.8043229683563355,12,0.0,2.0
Royal Enfield Classic Chrome 500cc,3-6,Gandhinagar,Howrah,1602.3838890598283,89000.0,160089.81298898108,105857.15166717948,54232.6613218016,1.0502481498791911,0.18242552380635635,4825.475223389588,5.7571269000831276,17,1.0,0.0
Royal Enfield Classic Desert Storm 500cc,3-6,Mumbai,Pune,119.4544516670014,127900.0,159457.26323303,136737.0,22720.26323303001,0.7786060099683354,0.3775406687981454,4822.7788100304315,6.086825431062715,16,2.0,2.0
Bajaj Avenger Street 150,3-6,Ghaziabad,Nashik,1032.0837368424156,53183.333333333336,76153.85664225329,64720.41787719391,11433.438765059378,0.7339655608271375,0.7310585786300049,4820.461075622703,8.238443333897612,12,2.0,0.0
Royal Enfield Classic 350cc,3-6,Arrah,Patna,52.8519293925349,90000.0,123183.75284235502,97700.0,25483.752842355025,0.42205320217893083,0.2689414213699951,4819.536076964755,10.0,10,1.0,0.0
Royal Enfield Classic Desert Storm 500cc,3-6,Chennai,Pune,914.6529952077301,118550.0,159457.26323303,134821.4589856232,24635.804247406806,0.9376457186764813,0.3775406687981454,4800.164406886138,6.086825431062715,16,2.0,2.0
Royal Enfield Classic 350cc,3-6,Ambikapur,Mumbai,1160.151274796688,90000.0,113712.7941750818,105580.45382439006,8132.340350691738,0.6900591352405702,0.995929862284104,4792.282374402837,10.0,10,1.0,2.0
Royal Enfield Classic 350cc,3-6,Faridabad,Thane,1090.430295030861,105425.0,129822.81578229193,121567.54088509259,8255.274897199342,0.7052333638216636,0.9890130573694068,4787.951513689655,10.0,10,2.0,0.0
Yamaha FZs 150cc,6-10,Gurgaon,Hyderabad,1238.1460118165496,24500.0,48588.210624220555,38089.43803544965,10498.772588770902,0.7928195637421408,0.8175744761936437,4787.725811081741,7.678211003677589,13,2.0,2.0
KTM Duke 390cc,0-3,Virar,Vapi,102.30551383475922,215000.0,267117.0065659641,226450.0,40667.00656596408,0.5540111933308539,0.18242552380635635,4773.9038214591965,8.087084283363767,12,1.0,3.0
Bajaj Pulsar AS200,3-6,Mumbai,Pune,119.4544516670014,51100.0,74827.13350808594,57045.0,17782.133508085943,0.8632291630807634,0.5,4771.858948011528,4.9904010412058515,20,2.0,2.0
Bajaj Pulsar RS200 ABS,3-6,Anand,Moradabad,938.9425333567895,85000.0,143113.13761907848,97966.82760007036,45146.31001900812,0.7313982731223989,0.18242552380635635,4756.756074550784,7.950983932894822,12,1.0,0.0
Royal Enfield Thunderbird 350cc,3-6,Faridabad,Noida,18.837278532376512,88000.0,107060.28855535279,95640.0,11420.288555352789,0.5002151790415115,0.6224593312018546,4738.430376926876,9.512450661425397,10,2.0,1.0
Yamaha FZs 150cc,6-10,Faridabad,Pune,1154.8551514355793,29642.85714285714,53082.0239544808,42725.27974002102,10356.74421445978,0.7956316606001034,0.8175744761936437,4715.560497178292,7.678211003677589,13,2.0,2.0
Kawasaki Ninja 300cc,3-6,Satna,Bijapur,629.4301044115599,204600.0,275874.24634506606,219455.72041764623,56418.52592741983,1.1831518037013453,0.18242552380635635,4714.367149019395,3.93217953936553,25,1.0,3.0
KTM Duke 200cc,0-3,Ahmedabad,Mumbai,440.6157365275471,110000.0,150534.89939893223,121262.46294611019,29272.436452822047,0.670448242111515,0.2689414213699951,4712.849203057957,7.471717475020339,13,2.0,2.0
KTM Duke 390cc,3-6,Gurgaon,Thane,1081.8836694519619,100000.0,145952.95082671306,115845.65100835588,30107.299818357176,0.7206820923799443,0.2689414213699951,4705.7501456077525,8.087084283363767,12,2.0,0.0
Bajaj Avenger Street 220,3-6,Sonipat,Hyderabad,1301.135557411482,47000.0,74160.62603064833,59913.40667223444,14247.219358413888,0.8871988807357609,0.6224593312018546,4699.194517255617,6.927716820775769,14,1.0,2.0
KTM RC 390cc,3-6,Bhilwara,Bulandshahr,445.56791762289424,170000.0,228815.28905284594,186482.27167049158,42333.01738235436,0.6453534082779002,0.18242552380635635,4693.595206614256,7.8043229683563355,12,1.0,3.0
Royal Enfield Thunderbird 350cc,3-6,Gurgaon,Chennai,1740.2566604861906,83600.0,109413.13579283335,100600.76998145858,8812.365811374766,0.8241359136382012,0.9706877692486436,4689.374101618064,9.512450661425397,10,2.0,2.0
Royal Enfield Classic 350cc,3-6,Ahmedabad,Ambala,919.8665863121033,112916.66666666667,139340.83118433686,128922.09975893631,10418.731425400547,0.632774518907358,0.7310585786300049,4664.8835456338065,10.0,10,2.0,1.0
KTM Duke 390cc,3-6,Navi Mumbai,Jaipur,936.5299057733233,125000.0,185676.40928121592,141659.58971731996,44016.81956389596,0.725007533298534,0.18242552380635635,4654.931187389741,8.087084283363767,12,0.0,2.0
Royal Enfield Classic 350cc,3-6,Khandela,Jalandhar,423.9846056292059,105000.0,132161.2859620251,118145.93842251682,14015.347539508293,0.5057658551970979,0.5,4653.893396219211,10.0,10,1.0,1.0
Royal Enfield Thunderbird 350cc,3-6,Kadi,Rajkot,187.55367383189062,100000.0,128463.74784264901,110000.0,18463.747842649012,0.4981032729733109,0.3775406687981454,4653.094239090024,9.512450661425397,10,1.0,0.0
Royal Enfield Thunderbird 350cc,3-6,Ahmedabad,Rajkot,195.7275330924933,100000.0,128463.74784264901,110000.0,18463.747842649012,0.4997380448254315,0.3775406687981454,4648.022188331844,9.512450661425397,10,2.0,0.0
KTM RC 200cc,3-6,Mumbai,Thane,48.24281244685621,123471.42857142857,138655.51609550466,129706.14285714284,8949.373238361819,0.5796188789144114,0.8175744761936437,4631.990181481949,7.471717475020339,13,2.0,0.0
Royal Enfield Thunderbird 350cc,3-6,Gurgaon,Pune,1148.6534457838643,83600.0,107885.99024028207,98825.9603373516,9060.029902930473,0.7373625423198453,0.8807970779778823,4593.196682045356,9.512450661425397,10,2.0,2.0
Royal Enfield Classic 350cc,3-6,Kolkata,Pune,1572.09471872169,98333.33333333333,123683.4338497905,115566.28415616506,8117.149693625441,0.7668941015234445,0.9996646498695336,4592.481009144961,10.0,10,0.0,2.0
Bajaj Pulsar NS200,3-6,Mumbai,Chennai,1032.7341163879698,46666.666666666664,81076.99782489924,58764.869015830576,22312.128809068665,0.840979745965653,0.3775406687981454,4575.680993419964,6.723087243615366,14,2.0,2.0
Royal Enfield Classic 350cc,6-10,Pune,Nagpur,620.0268003817714,83200.0,105761.62923345299,96040.10720152709,9721.522031925895,0.5640198722455881,0.7310585786300049,4544.061239181016,10.0,10,2.0,0.0
Royal Enfield Classic Chrome 500cc,3-6,Faridabad,Bhiwani,118.11600139231362,102850.0,154752.60099153436,110935.5,43817.10099153436,0.7626137881234749,0.18242552380635635,4534.945575664996,5.7571269000831276,17,2.0,1.0
Bajaj Avenger 220cc,6-10,Ahmedabad,Batala,1010.1018360922036,31888.833333333332,54892.067740273495,44424.69717494327,10467.370565330224,0.6912535452431002,0.7310585786300049,4524.609020928279,8.905621017200803,11,2.0,0.0
Bajaj Pulsar RS200 ABS,3-6,Chennai,Asansol,1372.655029230901,82500.0,127218.55821174735,96692.9650876927,30525.59312405465,0.8216321308618846,0.2689414213699951,4506.725734498946,7.950983932894822,12,2.0,0.0
Bajaj Pulsar RS200 ABS,3-6,Ahmedabad,Dongargaon,881.8780669279784,79333.33333333333,112469.62430630748,91958.96753411727,20510.65677219021,0.7189666265366159,0.3775406687981454,4504.803616149179,7.950983932894822,12,2.0,0.0
Bajaj Avenger Street 150,3-6,Vadodara,Nashik,263.0242071344217,49000.0,76153.85664225329,57302.09682853769,18851.759813715602,0.5801536548855387,0.3775406687981454,4504.186023990018,8.238443333897612,12,0.0,0.0
KTM RC 390cc,3-6,Kolkata,Jammu,1745.7698967956983,127288.33333333333,169189.795009256,146490.0596903871,22699.735318868887,0.9030640845564478,0.3775406687981454,4503.302502198234,7.8043229683563355,12,0.0,0.0
Royal Enfield Classic 350cc,3-6,Ratnagiri,Ambala,1522.6745740594197,80000.0,139340.83118433686,96168.02372217826,43172.8074621586,0.7533361164568214,0.18242552380635635,4491.906566888543,10.0,10,1.0,1.0
KTM Duke 200cc,3-6,Navsari,Pune,287.433051617586,90000.0,120259.4565328979,100049.73220647035,20209.724326427546,0.6992633839222137,0.3775406687981454,4490.176691040192,7.471717475020339,13,1.0,2.0
Royal Enfield Classic 350cc,3-6,Noida,Ambala,198.02064947280428,111100.0,139340.83118433686,121655.0,17685.831184336857,0.4884053315394983,0.3775406687981454,4486.090174562399,10.0,10,1.0,1.0
Royal Enfield Classic 350cc,3-6,Chennai,Jalandhar,2093.068279677787,104677.77777777778,132161.2859620251,123790.87150570004,8370.414456325074,0.8395825900068141,0.9820137900379085,4468.33019028161,10.0,10,2.0,1.0
Yamaha YZF-R15 150cc,6-10,Mumbai,Katni,940.2923503740534,57150.0,84305.63035616923,68213.37705112217,16092.253305047067,0.8084784030525569,0.5,4449.114039151565,6.878597730812097,14,2.0,0.0
KTM RC 390cc,3-6,Ahmedabad,Alibag,487.6955138905736,142000.0,184384.61609839607,157250.7820555623,27133.83404283377,0.6443517326300334,0.2689414213699951,4437.865542930733,7.8043229683563355,12,2.0,1.0
KTM RC 390cc,3-6,Mumbai,Bhilwara,740.0052662330075,146515.38461538462,170610.9800256459,163001.17491108587,7609.805114560033,0.7003942594918537,0.9890130573694068,4426.1479832244895,7.8043229683563355,12,2.0,1.0
KTM Duke 200cc,6-10,Mumbai,Pune,119.4544516670014,71166.5,86473.6311916947,76878.16500000001,9595.466191694693,0.5880333177684461,0.7310585786300049,4417.317821297396,7.471717475020339,13,2.0,2.0
Hero Passion Pro 100cc,3-6,Faridabad,Noida,18.837278532376512,29814.285714285714,44884.09136710901,36823.57142857143,8060.519938537582,0.49476607330560735,0.8175744761936437,4408.767019995731,8.871238640180778,11,2.0,1.0
KTM Duke 390cc,3-6,Bhubaneshwar,Kolhapur,1286.5076554882269,150000.0,212297.88270903841,168959.5229664647,43338.359742573724,0.7933685634322092,0.18242552380635635,4408.476393617889,8.087084283363767,12,0.0,3.0
KTM Duke 200cc,3-6,Navi Mumbai,Pune,105.44810600296816,95000.0,120259.4565328979,100950.0,19309.456532897893,0.6628663947992901,0.3775406687981454,4384.059450812892,7.471717475020339,13,0.0,2.0
Bajaj Pulsar 150cc,3-6,Faridabad,Gorakhpur,196.94605900126547,31666.666666666668,55670.79460132562,38583.33333333333,17087.461267992294,0.47527210618345905,0.3775406687981454,4372.896042798202,9.912031644081363,10,2.0,0.0
Royal Enfield Thunderbird 350cc,3-6,Gurgaon,Vadodara,781.9258174451768,83600.0,111091.74640396165,97107.7032697807,13984.043134180945,0.6013285576228076,0.5,4366.387855762853,9.512450661425397,10,2.0,0.0
Royal Enfield Classic 500cc,3-6,Ghaziabad,Hyderabad,1258.7136915325912,110000.0,148462.9849386967,126876.14107459778,21586.84386409892,0.8728990145620177,0.3775406687981454,4351.495412366868,7.198317459529594,13,2.0,2.0
KTM RC 390cc,3-6,Jaipur,Indore,482.50379037497737,161000.0,203853.01444396732,177180.0151614999,26672.999282467412,0.6531866670156274,0.2689414213699951,4339.179889574947,7.8043229683563355,12,2.0,0.0
TVS Apache RTR 180cc,3-6,Faridabad,Jaipur,203.3106672298636,42200.0,60449.47017691274,50603.242668919454,9846.227507993288,0.6592237044395348,0.7310585786300049,4338.275223287435,6.828168645201686,14,2.0,2.0
Bajaj Pulsar RS200,3-6,Mumbai,Uran,22.453658315675888,76475.0,96264.93043013825,82239.75,14025.18043013825,0.6192783341847073,0.5,4330.688595669937,6.927716820775769,14,2.0,0.0
KTM RC 390cc,3-6,Challakere,Noida,1587.4034936329058,115000.0,177644.4576525694,133112.21048089874,44532.247171670664,0.8784284550365686,0.18242552380635635,4324.795280216302,7.8043229683563355,12,1.0,1.0
Bajaj Pulsar RS200,3-6,Mumbai,Thane,48.24281244685621,76475.0,91963.6133485086,82239.75,9723.863348508603,0.6445784586167324,0.7310585786300049,4322.514186603353,6.9277168207757684,14,2.0,0.0
KTM Duke 390cc,3-6,Chennai,Kolhapur,763.3800557176967,179525.0,212297.88270903841,197754.77022287078,14543.112486167636,0.6887430434781032,0.5,4305.898562345789,8.087084283363767,12,2.0,3.0
KTM RC 390cc,3-6,Vizianagaram,Indore,944.9887996759105,145000.0,203853.01444396732,162684.96639902773,41168.04804493958,0.745683668875814,0.18242552380635635,4302.098291106605,7.8043229683563355,12,3.0,0.0
Royal Enfield Classic 350cc,3-6,Ratnagiri,Jaipur,1141.3197755927115,80000.0,113912.81309466326,95023.95932677813,18888.853767885128,0.6585386112174554,0.3775406687981454,4299.75548119616,10.0,10,1.0,2.0
Bajaj Pulsar RS200 ABS,3-6,Bhubaneshwar,Asansol,396.8497477148963,79000.0,127218.55821174735,89157.39899085958,38061.15922088777,0.6264710745586836,0.18242552380635635,4268.951975940635,7.950983932894822,12,0.0,0.0
Royal Enfield Thunderbird 350cc,3-6,Hyderabad,Karwar,543.415722443935,118493.4,143568.23742315633,132791.73288977574,10776.50453338059,0.5737627737389339,0.6224593312018546,4262.355112521293,9.512450661425397,10,2.0,0.0
Yamaha FZs 150cc,6-10,Gurgaon,Pune,1148.6534457838643,24500.0,53082.0239544808,37820.96033735159,15261.063617129206,0.7943913194697604,0.5,4252.43464219355,7.678211003677589,13,2.0,2.0
KTM RC 390cc,3-6,Mumbai,Gurgaon,1122.5450981751098,146515.38461538462,172456.62083724112,164808.78914067918,7647.831696561945,0.7870679212804069,0.9933071490757153,4250.899369107334,7.8043229683563355,12,2.0,2.0
KTM Duke 200cc,6-10,Mumbai,Jhajjar,1127.1806383388696,71166.5,94807.65572246528,84283.03691501662,10524.618807448656,0.8114170985170543,0.7310585786300049,4247.5655509131175,7.471717475020339,13,2.0,0.0
Bajaj Pulsar RS200 ABS,3-6,Porbandar,Hyderabad,1040.787567067148,75000.0,98375.95071146212,87972.36270120145,10403.588010260675,0.7942645691226516,0.7310585786300049,4238.857743901327,7.950983932894822,12,0.0,2.0
Yamaha YZF-R15 150cc,6-10,Jhajjar,Katni,648.2865711363806,33000.0,84305.63035616923,43643.146284545524,40662.48407162371,0.7500772472050223,0.18242552380635635,4238.598592079501,6.878597730812097,14,0.0,0.0
Bajaj Pulsar RS200 ABS,3-6,Thane,Moradabad,1198.4255789680717,87900.0,143113.13761907848,101732.27673690421,41380.86088217427,0.7832948822446554,0.18242552380635635,4233.133452660772,7.950983932894822,12,0.0,0.0
Royal Enfield Classic 350cc,3-6,Ratnagiri,Patna,1527.7695759415105,80000.0,123183.75284235502,96183.30872782454,27000.444114530488,0.7170367314887259,0.2689414213699951,4229.110353094754,10.0,10,1.0,0.0
Royal Enfield Classic 350cc,3-6,Arrah,Mumbai,1408.9822020695353,90000.0,113712.7941750818,106326.9466062086,7385.8475688732,0.7398253206951396,0.995929862284104,4227.887745179095,10.0,10,1.0,2.0
Royal Enfield Thunderbird 350cc,3-6,Surat,Pune,315.1026311500547,87000.0,107885.99024028207,98810.41052460021,9075.579715681859,0.5706523793930836,0.7310585786300049,4224.219499004249,9.512450661425397,10,1.0,2.0
Bajaj Pulsar 150cc,3-6,Faridabad,Ghaziabad,30.81972551148885,31666.666666666668,48909.316303516556,38583.33333333333,10325.982970183228,0.5246003089686939,0.6224593312018546,4215.86196448421,9.912031644081363,10,2.0,2.0
Honda CBR 250R ABS,6-10,Pune,Sundargarh,1184.069002308412,63000.0,108140.9777344644,76042.20700692524,32098.77072753916,1.047834842396283,0.2689414213699951,4215.520141063911,5.242906052487374,19,2.0,0.0
Bajaj Pulsar 150cc,3-6,Hyderabad,Chakan,509.0364736653361,48800.0,75372.39854635819,58096.14589466134,17276.25265169685,0.5478131174005441,0.3775406687981454,4214.002263659243,9.912031644081363,10,2.0,0.0
Harley-Davidson Street 750,3-6,Jaipur,Pune,968.2124174420094,345000.0,401800.1118661484,372754.637252326,29045.474613822415,0.8564344581239217,0.2689414213699951,4207.814174544949,6.553632565609218,15,2.0,2.0
Royal Enfield Thunderbird 350cc,6-10,Anand,Mumbai,370.2212471565248,63000.0,80839.81769416452,73830.8849886261,7008.93270553842,0.5411633216395161,0.9241418199787566,4202.830248850134,9.512450661425397,10,1.0,2.0
Royal Enfield Classic 350cc,3-6,Ambikapur,Rajkot,1270.498214696138,90000.0,124466.48943075119,105911.49464408841,18554.994786662777,0.6701263922392993,0.3775406687981454,4194.452092880308,10.0,10,1.0,0.0
Royal Enfield Thunderbird 350cc,3-6,Ghaziabad,Jaipur,233.05434139024024,87750.0,116113.79997320047,99269.71736556097,16844.082607639502,0.5231383115671071,0.3775406687981454,4175.146908645824,9.512450661425397,10,2.0,2.0
Royal Enfield Continental GT 535cc,3-6,Gurgaon,Gorakhpur,171.54426449542734,99000.0,151176.07353758853,108950.0,42226.07353758853,0.8506440864344268,0.18242552380635635,4162.396021928581,5.120865087530476,19,2.0,0.0
Bajaj Dominar 400 ABS,3-6,Pune,Udupi,568.5805039230507,118100.0,159078.63690629805,132479.3220156922,26599.314890605863,0.7209513651523652,0.2689414213699951,4156.804020730861,7.112349081206636,14,2.0,3.0
Royal Enfield Thunderbird 350cc,3-6,Faridabad,Jaipur,203.3106672298636,88000.0,116113.79997320047,99413.24266891945,16700.557304281014,0.5171895767350317,0.3775406687981454,4155.802063660738,9.512450661425397,10,2.0,2.0
Yamaha YZF-R15 150cc,6-10,Narnaul,Katni,634.4518712504486,34000.0,84305.63035616923,44537.807485001795,39767.82287116744,0.747310307227836,0.18242552380635635,4151.904723449426,6.878597730812097,14,0.0,0.0
Royal Enfield Thunderbird 500cc,3-6,Virudhunagar,Chennai,479.3238003681105,105000.0,136551.3978759486,118367.29520147244,18184.102674476162,0.6545875181262292,0.3775406687981454,4149.214357056525,7.773574670705327,12,1.0,2.0
Royal Enfield Thunderbird 500cc,3-6,Virudhunagar,Mumbai,1199.4955727440076,105000.0,140967.68693093906,121448.48671823202,19519.200212707045,0.7761348899842306,0.3775406687981454,4149.060943662757,7.773574670705327,12,1.0,2.0
Bajaj Pulsar RS200 ABS,3-6,Nadiad,Moradabad,906.4026382431864,103150.0,143113.13761907848,116563.70791472956,26549.42970434892,0.7248902940996783,0.2689414213699951,4139.533618848079,7.950983932894822,12,0.0,0.0
KTM Duke 390cc,0-3,Hyderabad,Vapi,671.8580976165726,210000.0,267117.0065659641,229387.4323904663,37729.57417549778,0.6679217100872167,0.18242552380635635,4126.594965657021,8.087084283363767,12,2.0,3.0
KTM RC 390cc,3-6,Navi Mumbai,Alibag,45.662429266054524,140000.0,184384.61609839607,149200.0,35184.61609839607,0.5559451157051296,0.18242552380635635,4125.191793006572,7.8043229683563355,12,0.0,1.0
